start_time, end_time, is_question, is_pause, curr_sentence_length, speech_rate, is_edit_word, is_reparandum, is_interregnum, is_repair, pcm_RMSenergy_sma, pcm_fftMag_mfcc_sma[1], pcm_fftMag_mfcc_sma[2], pcm_fftMag_mfcc_sma[3], pcm_fftMag_mfcc_sma[4], pcm_fftMag_mfcc_sma[5], pcm_fftMag_mfcc_sma[6], pcm_fftMag_mfcc_sma[7], pcm_fftMag_mfcc_sma[8], pcm_fftMag_mfcc_sma[9], pcm_fftMag_mfcc_sma[10], pcm_fftMag_mfcc_sma[11], pcm_fftMag_mfcc_sma[12], pcm_zcr_sma, voiceProb_sma, F0_sma, pcm_RMSenergy_sma_de, pcm_fftMag_mfcc_sma_de[1], pcm_fftMag_mfcc_sma_de[2], pcm_fftMag_mfcc_sma_de[3], pcm_fftMag_mfcc_sma_de[4], pcm_fftMag_mfcc_sma_de[5], pcm_fftMag_mfcc_sma_de[6], pcm_fftMag_mfcc_sma_de[7], pcm_fftMag_mfcc_sma_de[8], pcm_fftMag_mfcc_sma_de[9], pcm_fftMag_mfcc_sma_de[10], pcm_fftMag_mfcc_sma_de[11], pcm_fftMag_mfcc_sma_de[12], pcm_zcr_sma_de, voiceProb_sma_de, F0_sma_de, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, UNK
9.589999999999999858e+00, 9.740000000000000213e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.030303030303029832e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.852835749999999764e-03, -1.096828525000000099e+01, 1.090590225000000046e+01, 7.705240250000000124e+00, -2.135255000000000081e+01, -2.001714000000000127e+01, -7.514006500000000699e+00, -7.564026750000000021e+00, -1.228923999999999950e+01, -1.389030400000000043e+01, -4.201815749999999738e+00, -1.139294724999999886e+01, 9.637330499999999800e-01, 9.671875250000000479e-02, 4.565857000000000387e-01, 2.427777749999999912e+02, 1.435576000000000094e-04, -1.513680825000000008e+00, 2.129470775000000149e+00, 2.051780900000000241e+00, -1.984610849999999926e+00, -2.927338750000000323e-01, -3.148207250000000235e-01, -1.867866449999999734e+00, -1.091473499999999985e+00, 2.579911249999999878e+00, 1.594091750000000030e+00, -8.017282000000001130e-01, -1.349564999999997017e-02, -3.880207500000003307e-03, -3.750923000000000451e-02, -3.376075000000042792e-01, 1.222499999999999920e+00, 5.000000000000000000e-01, 1.575000000000000011e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000000000000118e-02, 2.999999999999999889e-02, 6.275000000000000577e-01, 4.499999999999999833e-02, 6.824999999999999956e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.342500000000000249e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
9.740000000000000213e+00, 1.025000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.030303030303029832e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.547189808461538196e-03, -6.642122676153844552e+00, 2.659844161538460927e+00, 4.537101872307692574e+00, -1.120181653846153580e+01, -2.446831561538461841e+01, -1.431940607692307488e+01, 1.644082715384615589e+00, -1.112972900000000465e+01, -1.200731284615384631e+01, -7.399980153846154041e-01, -5.968987923076923607e+00, -6.852277461538461623e+00, 7.342949461538461620e-02, 5.065864307692307111e-01, 1.791016846153846132e+02, -2.433054823076922948e-04, 6.281489538461537681e-01, -9.184556692307693782e-01, -6.840034461538462285e-01, 1.669031938461538633e+00, 1.319478207692307503e+00, 4.676594692307691759e-01, 7.662814615384606898e-02, 4.051028615384615339e-01, -1.640725207692306509e-01, -3.530768769230769322e-01, 2.392283530769230837e-01, -3.275484300000000015e-01, -9.017629015384612950e-03, -8.593741769230767852e-03, -6.949503153846157133e+00, 1.412307692307692264e+00, 4.230769230769230171e-01, 3.338461538461538480e-01, 1.307692307692307800e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.461538461538461189e-02, 7.146153846153846523e-01, 3.107692307692307976e-01, 6.992307692307692113e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.273846153846154072e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 7.692307692307692735e-02, 4.615384615384615641e-01, 0.000000000000000000e+00, 2.307692307692307820e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.314000000000000057e+01, 2.335000000000000142e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.761904761904742323e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.728339699999999569e-03, -3.057798159999999932e+00, -1.627331579999999889e+01, -3.351871800000000068e+00, -8.579205628000000416e+00, 4.361126800000000858e-01, -1.520860291400000008e+01, 7.417637799999998727e+00, -4.153070939999999212e+00, -1.365909719999999972e+01, -2.983902799999999633e+00, -1.363686800000000154e+01, 4.717469200000000029e+00, 4.870833399999999896e-02, 4.547768200000000260e-01, 7.664669999999999561e+01, -5.603507999999998799e-04, -1.106057660000000054e+00, 3.234609999999999985e+00, -5.475535199999999048e-01, 1.420237020000000072e+00, 2.594275799999999688e+00, 2.695951599999999893e+00, -1.046509640000000019e+00, 1.024515557999999826e+00, 4.882482400000000555e-01, 4.421647599999999900e-01, 2.429940519999999715e+00, -3.832165399999999389e-01, -7.958330679999996420e-04, -6.477065999999996604e-03, 6.387226000000000070e+00, 1.326000000000000068e+00, 7.399999999999999911e-01, 8.719999999999998863e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.799999999999999711e-01, 0.000000000000000000e+00, 1.130000000000000115e+00, 1.900000000000000022e-01, 9.080000000000000293e-01, 0.000000000000000000e+00, 7.280000000000000915e-01, 5.999999999999999778e-01, 7.379999999999998783e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.623999999999999844e+01, 2.666000000000000014e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.959034890909093512e-04, -3.303704845454545680e+00, -1.755309727272727471e+01, -1.277749693363636041e+01, -1.092727832727272563e+01, -2.868106581818181677e+00, -1.271293172727272491e+01, 9.413590909090897851e-02, -3.153956454545454147e+00, -1.211431763636363712e+01, -6.586137727272728171e+00, -1.062766036363636424e+01, 6.815684818181818372e+00, 7.875000181818182787e-02, 4.392373454545455136e-01, 1.206406818181818323e+02, -1.115441654545454650e-04, -1.441722518181818291e+00, 6.528620272727272411e-01, 2.385496436363635286e+00, 3.154472909090909050e-01, -8.752666999999999531e-01, 1.558635554545454660e+00, 1.417474733636363560e+00, -4.208501454545456877e-01, -6.485312009090911101e-01, 5.790607272727268245e-02, -2.695474636363634491e-01, -1.627309600000000245e+00, 3.986738090909092299e-04, -6.249542154545453809e-02, -2.260417736363636365e+01, 1.197272727272727488e+00, 7.345454545454547235e-01, 8.899999999999999023e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.454545454545454780e-02, 9.090909090909092549e-02, 4.545454545454546101e-03, 4.663636363636363691e-01, 0.000000000000000000e+00, 9.509090909090910371e-01, 0.000000000000000000e+00, 1.222727272727272885e+00, 0.000000000000000000e+00, 9.454545454545453254e-01, 7.863636363636365978e-01, 3.927272727272726471e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 4.545454545454545303e-01, 1.818181818181818232e-01, 0.000000000000000000e+00, 9.090909090909091161e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.666000000000000014e+01, 2.773999999999999844e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.017098814814814118e-05, -1.501030370370370548e+01, -4.952715525925925899e-01, -4.512634518518519045e+00, -1.560020830370370870e+00, -3.442817959259258931e+00, -3.873638975925925432e-01, -1.647427457407407481e+00, -7.648005441851851716e-01, -1.285893692592593007e+00, -5.687491296296295351e-01, -1.258121918518518179e+00, 2.192004333333329863e-02, 1.029706787777778104e-02, 1.029209737037036915e-01, 0.000000000000000000e+00, 3.142865017740740792e-05, 5.553905751851850869e-01, -2.934296303703703424e-01, -3.681648066666666774e-01, -2.287614425925925954e-01, -1.700434566666667313e-01, -2.087306777777777136e-02, -2.615782177777777329e-01, -2.504711134444444487e-01, 2.748292822222223042e-01, 1.752198600370370174e-01, -3.129433837037037813e-01, 2.247450851851854128e-02, -7.835646148148153181e-04, 1.214822296777777651e-02, 2.857780370370370360e+00, 1.214444444444444660e+00, 6.766666666666666385e-01, 9.011111111111111960e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666644e-02, 9.666666666666665075e-02, 4.333333333333332787e-02, 3.300000000000000711e-01, 0.000000000000000000e+00, 1.034074074074073923e+00, 5.555555555555556635e-03, 1.131481481481481532e+00, 0.000000000000000000e+00, 8.311111111111109118e-01, 8.018518518518518157e-01, 5.040740740740742298e-01, 9.629629629629629095e-01, 1.000000000000000000e+00, 3.703703703703703498e-01, 3.703703703703703498e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.962962962962962798e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.666000000000000014e+01, 2.773999999999999844e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.017098814814814118e-05, -1.501030370370370548e+01, -4.952715525925925899e-01, -4.512634518518519045e+00, -1.560020830370370870e+00, -3.442817959259258931e+00, -3.873638975925925432e-01, -1.647427457407407481e+00, -7.648005441851851716e-01, -1.285893692592593007e+00, -5.687491296296295351e-01, -1.258121918518518179e+00, 2.192004333333329863e-02, 1.029706787777778104e-02, 1.029209737037036915e-01, 0.000000000000000000e+00, 3.142865017740740792e-05, 5.553905751851850869e-01, -2.934296303703703424e-01, -3.681648066666666774e-01, -2.287614425925925954e-01, -1.700434566666667313e-01, -2.087306777777777136e-02, -2.615782177777777329e-01, -2.504711134444444487e-01, 2.748292822222223042e-01, 1.752198600370370174e-01, -3.129433837037037813e-01, 2.247450851851854128e-02, -7.835646148148153181e-04, 1.214822296777777651e-02, 2.857780370370370360e+00, 1.214444444444444660e+00, 6.766666666666666385e-01, 9.011111111111111960e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666644e-02, 9.666666666666665075e-02, 4.333333333333332787e-02, 3.300000000000000711e-01, 0.000000000000000000e+00, 1.034074074074073923e+00, 5.555555555555556635e-03, 1.131481481481481532e+00, 0.000000000000000000e+00, 8.311111111111109118e-01, 8.018518518518518157e-01, 5.040740740740742298e-01, 9.629629629629629095e-01, 1.000000000000000000e+00, 3.703703703703703498e-01, 3.703703703703703498e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.962962962962962798e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.773999999999999844e+01, 2.812999999999999901e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.180609000000000020e-03, -1.422033920000000151e+01, -1.433477000000001222e+00, -4.597128099999998163e+00, -1.158447654400000104e+01, -1.125107400000000091e+01, -8.977046570000002390e+00, -3.922296600000000133e+00, -1.500640600000000191e+01, -7.357842099999999164e+00, -2.119262649999999581e+00, -1.097767550000000014e+01, -1.513738105000000056e+00, 1.673645810000000400e-01, 3.417999800000000588e-01, 6.581132999999999811e+01, 2.069428399999999487e-04, -2.779805309999999530e+00, 2.896127799999999475e+00, 2.958054240000000057e+00, -2.292908780000000313e+00, -5.298280459999998859e-01, -7.569452200000004183e-01, -4.901387500000001785e-01, -8.644331399999998222e-01, 4.845858000000008436e-02, 7.795625800000000050e-01, 4.472230600000000611e-01, -4.449094514999999417e-01, 1.491145749999999749e-02, -1.924327630000000414e-02, -7.716007000000002058e+00, 1.157000000000000028e+00, 6.510000000000000231e-01, 8.279999999999999583e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.099999999999999978e-02, 6.800000000000001876e-02, 2.219999999999999751e-01, 0.000000000000000000e+00, 1.157000000000000028e+00, 2.999999999999999889e-02, 9.719999999999998641e-01, 0.000000000000000000e+00, 8.089999999999999414e-01, 6.279999999999998916e-01, 1.253000000000000114e+00, 9.000000000000000222e-01, 1.000000000000000000e+00, 2.000000000000000111e-01, 4.000000000000000222e-01, 0.000000000000000000e+00, 2.999999999999999889e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.812999999999999901e+01, 2.846999999999999886e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.074893762499999931e-03, -6.579889312500000642e+00, 5.764552325000001254e+00, 1.536695999999999884e+01, -2.304926187499999912e+01, -2.749015874999999554e+01, -8.302038874999999152e+00, -6.666800500000000795e+00, -1.817226874999999708e+01, -4.182260749999999305e+00, 4.999414875000000258e+00, -1.329187862500000072e+01, -5.491545624999999653e+00, 6.867186999999999597e-02, 5.249588874999999710e-01, 1.140464124999999882e+02, -3.000573099999999578e-04, 2.853127525000000109e+00, -1.868654124999999944e+00, -5.382706250000000026e-01, 2.790262271250000037e+00, -1.432663474999999575e+00, -1.332726749999999960e+00, 1.991246362500000089e+00, 1.495933550000000112e-01, -1.336261774999999874e+00, -1.950593087499999934e-01, -2.839780250000000228e-01, 2.294820650000000406e-01, -1.817968625000000032e-02, 4.417725875000000357e-02, 2.276732212499999974e+01, 1.348749999999999893e+00, 6.074999999999999289e-01, 7.650000000000000133e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.749999999999999861e-03, 1.137500000000000039e-01, 0.000000000000000000e+00, 1.162500000000000089e+00, 6.374999999999998723e-02, 9.387499999999999734e-01, 0.000000000000000000e+00, 6.812500000000000222e-01, 3.825000000000000067e-01, 6.962500000000000355e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.846999999999999886e+01, 2.869999999999999929e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.360390500000000441e-04, 3.043515499999999818e+00, -7.604907000000000750e-01, 5.057230166666666804e+00, -1.182225649999999995e+01, -2.907963999999999771e+01, -1.087758533333333411e+01, 2.146523983333333607e+00, -1.358646083333333365e+01, -1.464265499999999776e+01, 7.119469999999997745e-01, -1.352371899999999982e+01, -9.158412499999998957e+00, 3.453124999999999944e-02, 7.680056666666666976e-01, 2.023519333333333634e+02, -1.981711500000000144e-05, 1.331175433333333435e+00, -4.703770333333332637e-02, -3.025585833333332975e+00, -2.555990166666666230e-01, 1.457040316666666557e+00, 1.918497116666666669e+00, -2.047818166666666606e+00, 2.056798556666666666e+00, 6.507444333333333164e-01, -1.928846116666666610e+00, -3.252448333333343017e-02, -8.412591333333332422e-01, -2.692708666666666570e-03, 2.916110166666666115e-02, -3.286277583333332419e+00, 1.403333333333333321e+00, 7.533333333333334103e-01, 6.433333333333333126e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.416666666666666907e-01, 0.000000000000000000e+00, 1.146666666666666501e+00, 2.166666666666666741e-02, 9.283333333333333437e-01, 0.000000000000000000e+00, 6.366666666666667140e-01, 2.766666666666666718e-01, 5.333333333333333259e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
2.869999999999999929e+01, 2.910999999999999943e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+00, 2.301790281329923804e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.618527559999999961e-03, -4.969169550000001045e+00, 8.659690180000000126e+00, -6.586250799999999295e+00, -1.257103290000000051e+01, -1.954300299999999879e+01, -1.440439489999999978e+01, -3.032920110000000502e+00, -1.317532179999999942e+00, -1.153287179999999879e+01, -8.554585099999998832e+00, -4.755012540000000065e+00, -3.527946320000000302e+00, 1.130312539999999977e-01, 4.543650699999999820e-01, 4.825812799999999925e+01, 1.431621700000000856e-05, -1.112990999999997344e-01, 9.778087399999997320e-01, 1.449763650000000237e-01, -8.361104900000000395e-01, -2.480506266000000459e-01, 4.524955000000000505e-01, 7.310563499999997439e-02, -1.017896770000000117e+00, 1.773909950000000235e-01, 1.787044000000002214e-02, -1.471514100000000380e-01, 7.351392949999999704e-01, -9.531259999999997781e-04, -2.538327300000000480e-02, -1.520143999999999984e+01, 1.330000000000000071e+00, 6.510000000000000231e-01, 6.020000000000000906e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090000000000000135e-01, 0.000000000000000000e+00, 1.314000000000000057e+00, 0.000000000000000000e+00, 9.439999999999999503e-01, 0.000000000000000000e+00, 5.640000000000000568e-01, 1.330000000000000071e-01, 4.479999999999999538e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
