start_time, end_time, is_question, is_pause, curr_sentence_length, speech_rate, is_edit_word, is_reparandum, is_interregnum, is_repair, pcm_RMSenergy_sma, pcm_fftMag_mfcc_sma[1], pcm_fftMag_mfcc_sma[2], pcm_fftMag_mfcc_sma[3], pcm_fftMag_mfcc_sma[4], pcm_fftMag_mfcc_sma[5], pcm_fftMag_mfcc_sma[6], pcm_fftMag_mfcc_sma[7], pcm_fftMag_mfcc_sma[8], pcm_fftMag_mfcc_sma[9], pcm_fftMag_mfcc_sma[10], pcm_fftMag_mfcc_sma[11], pcm_fftMag_mfcc_sma[12], pcm_zcr_sma, voiceProb_sma, F0_sma, pcm_RMSenergy_sma_de, pcm_fftMag_mfcc_sma_de[1], pcm_fftMag_mfcc_sma_de[2], pcm_fftMag_mfcc_sma_de[3], pcm_fftMag_mfcc_sma_de[4], pcm_fftMag_mfcc_sma_de[5], pcm_fftMag_mfcc_sma_de[6], pcm_fftMag_mfcc_sma_de[7], pcm_fftMag_mfcc_sma_de[8], pcm_fftMag_mfcc_sma_de[9], pcm_fftMag_mfcc_sma_de[10], pcm_fftMag_mfcc_sma_de[11], pcm_fftMag_mfcc_sma_de[12], pcm_zcr_sma_de, voiceProb_sma_de, F0_sma_de, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, UNK
4.214000000000000057e+01, 4.234000000000000341e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.504504504504506457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.002908220000000086e-02, -5.679872839999999812e+00, -8.728246200000000954e+00, -7.561241359999999467e+00, -3.628570500000000698e-01, -1.173980919999999983e+01, -1.910852600000000123e+01, -5.177532799999999824e+00, 1.118395259999999958e+01, -8.597008399999999995e+00, 3.008580580000000282e+00, -5.478327799999999748e+00, -1.160277460000000005e+01, 8.756249999999998757e-02, 5.791525199999999485e-01, 7.657112999999999658e+01, 2.907157200000000559e-03, 2.248937440000000176e+00, 9.392822400000000460e-01, -1.313201680000000149e+00, -1.702834399999999748e+00, -1.426824799999999893e+00, -1.671050999999999509e-01, -2.982006799999999735e+00, 6.717963600000003144e-01, -9.882921999999998430e-01, -7.153507180000000520e-01, 1.900089000000000139e+00, -2.584775379999999512e+00, -2.457500019999999882e-02, 7.594311199999999318e-02, 3.320276199999999278e+01, 3.780000000000000027e-01, 0.000000000000000000e+00, 3.820000000000000062e-01, 1.799999999999999864e-02, 0.000000000000000000e+00, 1.559999999999999998e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.280000000000000360e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.800000000000000405e-02, 6.800000000000000488e-02, 1.000000000000000021e-02, 8.139999999999998348e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.234000000000000341e+01, 4.249000000000000199e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.504504504504506457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.661942999999999948e-02, -1.366925150000000144e+01, 3.010811750000000231e+00, 4.005921499999999469e+00, -5.865916750000000235e+00, -2.186938750000000198e+01, -7.980411750000000026e+00, -2.091696499999999759e+01, 5.445473249999999155e+00, -6.948302625000002397e-01, -4.189253499999999519e+00, 2.764772975000000077e+00, -9.805574249999999381e+00, 9.187498250000000755e-02, 4.049678750000000327e-01, 9.590628499999999690e+01, 2.399877500000000517e-03, -1.675652425000000001e+00, 1.358116485000000040e+00, 2.982683999999999891e+00, -4.775127249999999712e-01, -3.793093250000000083e+00, 2.197532750000000146e+00, -4.080039249999999340e-01, -2.168414499999999911e+00, -1.404855324999999988e+00, -7.505673999999999957e-01, 1.444156250000000252e+00, 1.826915249999999880e+00, 7.645834500000000394e-03, -5.852603750000000965e-02, -3.553683500000000350e+01, 3.549999999999999822e-01, 0.000000000000000000e+00, 4.124999999999999778e-01, 2.500000000000000052e-03, 0.000000000000000000e+00, 1.174999999999999933e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.149999999999999967e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.750000000000000333e-02, 6.250000000000000000e-02, 2.500000000000000052e-03, 8.100000000000000533e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.249000000000000199e+01, 4.260000000000000142e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.504504504504506457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.627282999999999855e-02, -4.364213333333332834e+00, -4.548829133333333274e+00, -1.654897233333333662e-01, -3.800145000000000106e+00, -2.846276333333333142e+01, -7.087676666666666847e+00, -2.158486666666666665e+01, -1.051188033333333216e+00, -1.007779933333333311e+01, 7.077373333333332184e-01, 4.149641699999999211e+00, -4.844786333333334305e+00, 3.986111333333332979e-02, 6.726487333333333041e-01, 5.508066666666666578e+01, -4.115289666666666589e-03, 3.656700666666666155e+00, -2.104019166666666774e+00, -3.917452000000000378e+00, 1.447881333333333131e+00, 2.143607400000000052e+00, -1.838667833333333279e+00, -5.065673000000000537e-01, 2.780779666666666761e-01, 6.857823333333333826e-01, 2.133162666666666762e+00, -1.974880799999999992e+00, -1.221998000000000389e-01, -1.782291566666666452e-02, 1.187555733333333224e-01, 3.436210333333333011e+01, 4.099999999999999756e-01, 0.000000000000000000e+00, 4.133333333333333304e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000178e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.900000000000000300e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666644e-02, 7.333333333333333370e-02, 5.999999999999999778e-02, 8.533333333333333881e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.333333333333333148e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.260000000000000142e+01, 4.278000000000000114e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.504504504504506457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.140655160000000022e-02, 2.151733680000000426e+00, -3.746218219999999377e+00, -1.095290060000000132e+01, 2.807767640000000231e+00, -2.423521200000000064e+01, -1.359714500000000115e+01, -1.986944799999999844e+01, 1.641539399999999871e+00, -1.578215400000000157e+00, 5.044368400000000641e+00, -6.695560380000000755e+00, -1.008220080000000074e+01, 2.741666599999999926e-02, 8.058268200000000547e-01, 1.590396199999999851e+02, -1.106581059999999905e-03, 1.557503700000000046e+00, -5.485179999999978406e-03, -2.854527800000000060e+00, 2.450411599999999801e+00, -1.191557400000000932e-01, -1.025910520000000048e+00, 1.780051720000000115e+00, 1.307327120000000065e+00, 1.380234419999999851e+00, 6.900110399999999089e-01, -3.361793000000000031e+00, -1.706454379999999826e+00, -1.214583460000000096e-03, -1.082692800000000476e-02, 1.106129919999999878e+01, 4.219999999999999862e-01, 0.000000000000000000e+00, 4.060000000000000275e-01, 6.000000000000000125e-03, 0.000000000000000000e+00, 1.159999999999999920e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.359999999999999820e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000261e-02, 3.200000000000000067e-02, 8.359999999999999654e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.278000000000000114e+01, 4.325000000000000000e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.504504504504506457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.417195102500001171e-03, 5.730456916666667455e-01, -2.737070249999999927e+00, -7.217902399999999830e+00, 7.571858583333333392e+00, -1.169436125000000182e+01, -3.395584758333333397e+00, 1.643449750000000320e-01, 3.721183525000000270e+00, -5.302855583333331957e+00, 7.537803333333337186e-01, -9.659104333333333514e+00, -9.451318083333333675e+00, 3.363715250000000323e-02, 4.387702166666665460e-01, 3.688713166666666154e+01, -8.234264216666664681e-04, -1.479157674999999950e+00, 7.366687125000001002e-01, 1.411266305833333456e+00, -5.073188083333333154e-01, 2.256442974999999684e+00, 1.302015058333333641e+00, 9.581642083333333781e-01, -5.179882108333333512e-01, 8.395787166666666967e-02, -5.695724416666666512e-01, 1.057233975000000159e+00, 1.097191791666666694e+00, 1.588455231333333120e-02, -4.467275249999999587e-02, -1.076249375000000263e+01, 3.541666666666666852e-01, 0.000000000000000000e+00, 2.916666666666666852e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.750000000000000708e-02, 0.000000000000000000e+00, 4.750000000000000749e-02, 0.000000000000000000e+00, 8.333333333333333218e-03, 2.000000000000000042e-02, 8.316666666666665542e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.543999999999999773e+01, 4.564000000000000057e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.999999999999928058e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.485418683333330910e-04, -2.113796333333333521e+01, -1.507161833333333334e+01, -8.811140833333332978e+00, 2.772846233333333021e+00, -3.702383616666666821e+00, 1.044676166666666850e+00, -1.263065616666666724e+00, -3.925893499999999481e+00, 1.171168066666666840e+00, 4.034382333333333293e+00, -4.149461999999999762e+00, -1.224234233333333366e+00, 1.746006833333333397e-01, 1.432180333333333278e-01, 0.000000000000000000e+00, -2.253741816666666824e-04, 4.603304166666666863e-01, 6.918220000000000480e-01, 1.102401750000000069e+00, 2.045589633333333435e+00, 1.329769191666666517e+00, 1.033858183333333125e+00, 6.202084833333333380e-01, -1.247138133333333537e-01, 1.004160200000000086e-01, 2.604416499999999135e-01, 7.447350333333331573e-02, 1.436409733333333383e-01, -2.310937366666666534e-02, 7.399083766666665792e-03, 0.000000000000000000e+00, 6.483333333333333171e-01, 3.299999999999999600e-01, 6.283333333333332993e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.666666666666667379e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000178e-01, 2.766666666666666718e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.333333333333333148e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666574e-01, 1.000000000000000000e+00
4.943999999999999773e+01, 5.015999999999999659e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.388888888888890838e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.044926097894736533e-03, -6.344396131578946552e+00, -1.397282857894736807e+01, 2.102066631578933809e-01, 4.009211052631579619e+00, -1.124818642105263145e+01, -1.073816789473684175e+01, -4.562197967105263707e+00, 8.753006031578948409e+00, -1.274330573684210988e+00, -2.329780807368420970e+00, -4.338792289473684782e+00, -5.783869959894737178e+00, 7.226974210526314335e-02, 5.387416578947368251e-01, 8.321622105263156755e+01, -3.048098305263158129e-04, -1.913829473684208748e-01, 2.868397684210526877e-01, 1.033732105263159701e-02, 4.018057684210527003e-01, 2.606649063157894242e-01, 9.834909789473685882e-01, 9.060621473684225824e-02, -5.609248989473685221e-01, -4.477466842105262690e-02, 8.078057894736931713e-03, 2.432659678947369231e-01, 2.857383242105263066e-01, -4.148575243157895560e-03, -6.946635842105264476e-03, 2.087414526315789942e+00, 7.500000000000002220e-01, 8.110526315789472473e-01, 5.426315789473682427e-01, 2.842105263157894759e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.957894736842105687e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.231578947368419996e-01, 0.000000000000000000e+00, 3.478947368421052566e-01, 1.602631578947368629e+00, 1.000000000000000000e+00, 5.263157894736841813e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
6.993999999999999773e+01, 7.018000000000000682e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.050230650948231537e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.249961899999999827e-02, -1.009939611666666792e+01, -6.117130000000000400e+00, -4.488818833333333203e+00, -4.504505333333334249e+00, -1.887777666666666576e+01, -1.660217833333333104e+01, -2.101619333333333373e+01, 5.479611666666666991e+00, -9.403954999999998288e-01, 2.119912166666666042e+00, -1.020311066666667044e+00, -9.317308500000001104e+00, 1.114409666666666548e-01, 4.697158166666666190e-01, 5.008177333333333081e+01, 1.424098733333333455e-03, 3.695526850000000252e+00, 3.073739850000000162e-01, -1.502251998333333560e+00, -3.452123333333324134e-02, -1.354183350000000230e+00, -8.437510000000005006e-02, -1.557256716666666430e+00, -1.817383916666666543e+00, -1.294059216666666678e+00, 1.015994466666666485e+00, -9.272380666666667492e-01, -1.569244316666666750e+00, -3.131597433333332958e-02, 9.775207666666668738e-02, 2.377411550000000418e+01, 5.683333333333333570e-01, 6.666666666666666574e-02, 8.166666666666665408e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666644e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.450000000000000178e-01, 6.300000000000000044e-01, 8.716666666666667007e-01, 1.850000000000000255e-01, 3.099999999999999978e-01, 0.000000000000000000e+00, 6.049999999999999822e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.333333333333333703e-01, 0.000000000000000000e+00, 1.666666666666666574e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.333333333333333703e-01, 1.000000000000000000e+00
7.018000000000000682e+01, 7.043000000000000682e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.050230650948231537e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.924172833333333624e-02, -8.127240333333334732e+00, -3.085545983333334075e+00, 4.672420833333333690e+00, -1.181864271666666610e+01, -2.529001333333333434e+01, -1.284304966666666736e+01, -1.763163833333333486e+01, -2.639735088333333479e+00, -1.022932299999999906e+01, 5.370742333333333285e+00, 4.154723833333332728e+00, -7.691207000000001237e+00, 3.303819333333333358e-02, 7.162442000000001086e-01, 1.429284166666666636e+02, 3.252814666666665913e-04, -1.180742249999999771e+00, 5.553487999999999758e-01, 1.611353666666666795e+00, -2.143209099999999978e+00, 3.187726833333333065e-01, 6.280574999999995189e-02, 1.838147599999999882e+00, 6.612011666666679777e-02, -4.238684216666668281e-01, -6.901409333333333729e-01, 4.443713999999999165e-01, 1.286786333333333365e+00, 9.097220833333332507e-04, -2.124603799999999834e-02, -3.503136333333332075e-01, 6.699999999999999289e-01, 3.733333333333333504e-01, 7.616666666666666030e-01, 2.833333333333333537e-02, 0.000000000000000000e+00, 1.000000000000000021e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.683333333333333348e-01, 6.066666666666666874e-01, 9.350000000000000533e-01, 2.133333333333332915e-01, 4.333333333333332926e-01, 0.000000000000000000e+00, 1.335000000000000187e+00, 1.666666666666666574e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.333333333333333148e-01, 1.666666666666666574e-01, 6.666666666666666297e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.666666666666666297e-01, 1.000000000000000000e+00
7.043000000000000682e+01, 7.115999999999999659e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.050230650948231537e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.659482574210526792e-03, -1.043060763157894755e+01, 1.571771542105263375e+00, -8.839040263157895705e-01, -3.309583826315790400e+00, -9.020015868421051408e+00, -7.434828652631578549e+00, -1.012009432105262974e+01, -2.745632373684209870e+00, -5.515277531578947290e+00, -1.144143031578947367e+00, 1.221904206315789665e+00, 1.294099736842104997e+00, 6.885964878947367640e-02, 4.586768752631578128e-01, 7.542425684210526526e+01, -8.596787563157895148e-04, -4.009664526315789845e-01, 1.096850873684209193e-01, -4.444601236842105618e-01, 8.055313031578945626e-01, 1.009644963157894759e+00, 6.324447736842104817e-01, 6.810883947368422398e-01, 1.991115526315789253e-01, 4.303506235789472667e-01, -1.338443368421053103e-01, -1.479135421052631960e-01, 3.339831684210526896e-01, 1.260962631578938528e-04, -2.811970587894736806e-02, -7.396989368421053257e+00, 6.826315789473684781e-01, 4.031578947368421040e-01, 9.815789473684209954e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.210526315789475060e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.621052631578948189e-01, 4.989473684210526394e-01, 3.968421052631578294e-01, 2.621052631578947856e-01, 6.057894736842106553e-01, 0.000000000000000000e+00, 1.613684210526315610e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.052631578947368363e-01, 9.473684210526315264e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
