start_time, end_time, is_question, is_pause, curr_sentence_length, speech_rate, is_edit_word, is_reparandum, is_interregnum, is_repair, pcm_RMSenergy_sma, pcm_fftMag_mfcc_sma[1], pcm_fftMag_mfcc_sma[2], pcm_fftMag_mfcc_sma[3], pcm_fftMag_mfcc_sma[4], pcm_fftMag_mfcc_sma[5], pcm_fftMag_mfcc_sma[6], pcm_fftMag_mfcc_sma[7], pcm_fftMag_mfcc_sma[8], pcm_fftMag_mfcc_sma[9], pcm_fftMag_mfcc_sma[10], pcm_fftMag_mfcc_sma[11], pcm_fftMag_mfcc_sma[12], pcm_zcr_sma, voiceProb_sma, F0_sma, pcm_RMSenergy_sma_de, pcm_fftMag_mfcc_sma_de[1], pcm_fftMag_mfcc_sma_de[2], pcm_fftMag_mfcc_sma_de[3], pcm_fftMag_mfcc_sma_de[4], pcm_fftMag_mfcc_sma_de[5], pcm_fftMag_mfcc_sma_de[6], pcm_fftMag_mfcc_sma_de[7], pcm_fftMag_mfcc_sma_de[8], pcm_fftMag_mfcc_sma_de[9], pcm_fftMag_mfcc_sma_de[10], pcm_fftMag_mfcc_sma_de[11], pcm_fftMag_mfcc_sma_de[12], pcm_zcr_sma_de, voiceProb_sma_de, F0_sma_de, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, 
1.694000000000000128e+01, 1.714999999999999858e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 3.496503496503496899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.912365999999999566e-03, -4.204999799999999510e+00, -3.011327200000000204e+01, -3.267165800000000075e+01, 1.110524559999999994e+01, 2.013179400000000285e+01, 2.498088659999999628e+00, -7.556807999999999303e+00, 1.926599759999999772e+00, 3.398544800000000699e+00, 6.245228999999999919e-01, -4.655626400000000054e+00, -3.142549439999999805e+00, 8.266666400000000081e-02, 6.664931000000000605e-01, 1.396723340000000064e+02, -1.043048999999999642e-04, -2.540925199999999884e-01, 1.295309799999999845e+00, 6.588152800000000031e-01, -1.733756459999999944e+00, -7.406618799999998837e-01, 5.442327799999999716e-01, 9.456848000000013521e-02, -3.884008559999999610e-01, -7.405601780000000689e-01, 5.909251999999998173e-02, 1.778653579999999845e+00, 6.318856999999999946e-01, -2.600000600000000085e-03, -8.032432000000000807e-03, 2.919191999999999254e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.799999999999999989e-02, 0.000000000000000000e+00, 3.119999999999999996e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.320000000000000062e-01, 0.000000000000000000e+00, 9.819999999999999840e-01, 0.000000000000000000e+00, 1.901999999999999913e+00, 0.000000000000000000e+00, 2.780000000000000249e-01, 0.000000000000000000e+00, 2.919999999999999818e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.103999999999999915e+01, 2.205999999999999872e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 3.496503496503496899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.521208986153845888e-03, 3.025142980769230938e+00, -4.758546192307689715e+00, -6.959435773076922516e+00, -3.634245057692308212e+00, -1.058019126515384301e+01, -1.244616965384615348e+01, -1.586756188461539097e+01, -6.030845369230769748e+00, -9.160562523076924535e+00, -7.669083284615383356e+00, -1.278122908461538421e+00, -1.935066326923076785e+00, 3.488782038461538115e-02, 5.544584230769230571e-01, 2.133016461538461215e+02, -3.655306711538462087e-05, -3.277108973076922616e-01, 3.499250346153847668e-01, 5.222167269230769682e-01, 5.128250853846153534e-01, -2.392251384615385335e-01, -7.690724865384616082e-01, 7.845599999999998408e-02, 4.810702807692305849e-01, 2.712159461538462546e-01, -7.418370603846147215e-02, -5.717698461538461840e-01, -1.322153503846153766e-01, -7.688301038461538674e-04, -1.553583621923076800e-02, -8.152498026923076679e+00, 2.846153846153846034e-01, 0.000000000000000000e+00, 1.497692307692307878e+00, 1.369999999999999885e+00, 9.323076923076923928e-01, 3.239999999999999769e+00, 1.234615384615384420e-01, 2.161538461538461686e-01, 4.807692307692307959e-02, 1.988461538461538392e-01, 5.969230769230770006e-01, 0.000000000000000000e+00, 4.069230769230769984e-01, 0.000000000000000000e+00, 2.446538461538461551e+00, 6.215384615384615952e-01, 6.192307692307691402e-01, 4.615384615384615641e-01, 0.000000000000000000e+00, 9.615384615384615641e-01, 0.000000000000000000e+00, 8.461538461538461453e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.461538461538461453e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.923076923076923184e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.153846153846153910e-01, 0.000000000000000000e+00
2.205999999999999872e+01, 2.353999999999999915e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.496503496503496899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.043788270270270081e-05, -1.746749772972972536e+01, -1.203643956756756950e+00, -1.960084078378378614e+00, 1.535280181891891749e+00, -2.219824629729730159e+00, -5.986549048648648341e-01, 5.555044337837837798e-01, 1.471549824324324129e+00, -6.464172374864862736e-01, 4.517135310810813098e-01, 4.162997391891891663e-01, 6.679821346702702334e-01, 5.146396694594595513e-03, 9.728584459459457823e-02, 2.787643243243242974e+00, -3.091176135135135403e-07, -7.272917362162169275e-02, 1.247626955405404803e-01, 1.301241475675676273e-01, -3.189296837837839182e-02, -2.393356194594602193e-02, 4.054211414864875712e-02, -3.149302591891878222e-02, -1.553093291891891603e-01, -1.088958585405404994e-01, 7.046008081081084340e-02, 2.248749302702702790e-01, 1.087293128918918883e-01, -8.077140632432430658e-04, 3.297870206216213431e-03, -3.168739459459459340e+00, 2.662162162162162171e-01, 0.000000000000000000e+00, 4.262162162162162482e-01, 7.302702702702702497e-01, 8.918918918918918859e-01, 2.485405405405405777e+00, 5.405405405405405489e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.656756756756756821e-01, 0.000000000000000000e+00, 7.702702702702703130e-02, 0.000000000000000000e+00, 2.144054054054053804e+00, 4.824324324324323898e-01, 5.662162162162160950e-01, 4.324324324324324564e-01, 0.000000000000000000e+00, 1.081081081081081141e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.324324324324324564e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
2.205999999999999872e+01, 2.353999999999999915e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.496503496503496899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.043788270270270081e-05, -1.746749772972972536e+01, -1.203643956756756950e+00, -1.960084078378378614e+00, 1.535280181891891749e+00, -2.219824629729730159e+00, -5.986549048648648341e-01, 5.555044337837837798e-01, 1.471549824324324129e+00, -6.464172374864862736e-01, 4.517135310810813098e-01, 4.162997391891891663e-01, 6.679821346702702334e-01, 5.146396694594595513e-03, 9.728584459459457823e-02, 2.787643243243242974e+00, -3.091176135135135403e-07, -7.272917362162169275e-02, 1.247626955405404803e-01, 1.301241475675676273e-01, -3.189296837837839182e-02, -2.393356194594602193e-02, 4.054211414864875712e-02, -3.149302591891878222e-02, -1.553093291891891603e-01, -1.088958585405404994e-01, 7.046008081081084340e-02, 2.248749302702702790e-01, 1.087293128918918883e-01, -8.077140632432430658e-04, 3.297870206216213431e-03, -3.168739459459459340e+00, 2.662162162162162171e-01, 0.000000000000000000e+00, 4.262162162162162482e-01, 7.302702702702702497e-01, 8.918918918918918859e-01, 2.485405405405405777e+00, 5.405405405405405489e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.656756756756756821e-01, 0.000000000000000000e+00, 7.702702702702703130e-02, 0.000000000000000000e+00, 2.144054054054053804e+00, 4.824324324324323898e-01, 5.662162162162160950e-01, 4.324324324324324564e-01, 0.000000000000000000e+00, 1.081081081081081141e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.324324324324324564e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
2.353999999999999915e+01, 2.407999999999999829e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 3.496503496503496899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.973247621428573047e-04, 6.463500771428572378e+00, 8.085921400000000148e+00, -9.974587650000001915e+00, -9.458425614285713934e+00, -6.477316999999999325e+00, -2.917589969285714346e+00, -1.441236764285714500e+01, -1.729593700000000212e+01, -1.585207571428571605e+01, -7.995228928571428639e+00, -1.852276271428571430e+00, -5.734098455714284448e+00, 2.284226142857143094e-02, 7.244732357142859014e-01, 2.189527557142857290e+02, 5.981470214285715544e-05, 1.005246775999999898e+00, 4.963188699999999121e-01, -3.109224999999997685e-01, -5.967490399999998418e-01, -4.414271785714284912e-01, 8.922438571428559229e-02, 1.835338262857142966e-01, 3.439644285714290456e-02, -4.274983571428568607e-02, -3.936860928571428997e-01, -7.183824950000000653e-01, -6.839602357142855471e-01, 1.741070642857143710e-04, 3.296176421428571868e-02, 1.600785484285714233e+01, 6.400000000000002354e-01, 0.000000000000000000e+00, 6.221428571428573306e-01, 8.064285714285714946e-01, 6.207142857142857739e-01, 2.297857142857143042e+00, 0.000000000000000000e+00, 2.214285714285714121e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.217142857142857304e+00, 0.000000000000000000e+00, 1.132857142857143007e+00, 0.000000000000000000e+00, 3.342142857142857526e+00, 7.842857142857143637e-01, 5.642857142857142794e-01, 2.142857142857142738e-01, 0.000000000000000000e+00, 7.142857142857142461e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857143016e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
2.407999999999999829e+01, 2.455999999999999872e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 1.275510204081632681e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.592178776923076583e-04, 3.663730280000000228e+00, 9.265256000000000824e+00, -5.855923053846153081e+00, -7.122205969230770428e+00, -1.204345430769230774e+01, -7.166604123076923294e+00, -9.981172076923076730e+00, -1.325920492307692378e+01, -1.329880753846153851e+01, -6.073217076923076441e+00, -5.801455923076923149e+00, -6.719610846153846850e+00, 1.986378153846153974e-02, 6.874896846153846219e-01, 1.755129700000000241e+02, -5.260588115384615235e-05, -1.247319199999999961e+00, -8.178722146153845074e-01, 4.461761076923075886e-01, 9.871335076923076768e-01, 6.567565615384615141e-01, 1.436891692307691037e-01, 7.153573384615385944e-02, 4.240020000000004063e-02, -1.851718615384615740e-01, 1.205724861538461229e-01, 9.078727461538455001e-02, 9.347841492307694400e-02, 8.116986861538461094e-04, -4.115406861538461331e-02, -1.879223146153846002e+01, 5.684615384615384626e-01, 0.000000000000000000e+00, 4.330769230769231370e-01, 8.430769230769230571e-01, 5.776923076923077272e-01, 2.013846153846153619e+00, 0.000000000000000000e+00, 1.615384615384615405e-02, 8.461538461538461314e-03, 0.000000000000000000e+00, 1.075384615384615383e+00, 0.000000000000000000e+00, 8.469230769230768896e-01, 0.000000000000000000e+00, 3.265384615384615774e+00, 7.800000000000000266e-01, 5.784615384615385825e-01, 4.615384615384615641e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.692307692307692735e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.692307692307692735e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
3.934000000000000341e+01, 3.975999999999999801e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 1.275510204081632681e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.301784637272727268e-03, -2.097793454545454406e+00, -1.157849309090909173e+01, -2.375418263636363658e+00, -7.314438090909091805e+00, -1.496507945454545307e+01, -1.621270309090909123e+01, -7.705958000000000752e+00, -1.406335727272730596e-01, -7.558432454545454426e+00, -5.241723286363636269e+00, -2.572895636363638494e-01, 4.018815436363636806e+00, 7.068181636363636555e-02, 5.158821090909090357e-01, 9.255591818181818553e+01, -2.307446436363636737e-04, -2.073289799999999961e+00, 2.134780063636363689e-01, 1.944967781818181862e+00, 2.006527643636363489e+00, -1.333183636363636237e-01, -1.401373636363637099e+00, 1.076531368181818271e+00, 2.029528418181818505e+00, 2.017533272727272953e-01, -1.019269262636363527e+00, -3.348444909090908528e-01, 4.836976363636363851e-01, 3.247159381818182002e-03, -2.412215409090908910e-02, 5.190647272727270334e+00, 1.377272727272727204e+00, 5.081818181818181790e-01, 1.136363636363636326e-01, 1.263636363636363891e+00, 8.800000000000003375e-01, 1.101818181818181808e+00, 2.727272727272727054e-03, 1.236363636363636276e-01, 3.181818181818181768e-01, 1.627272727272727204e-01, 1.429999999999999938e+00, 3.009090909090909038e-01, 1.209090909090909216e+00, 0.000000000000000000e+00, 1.977272727272727293e+00, 0.000000000000000000e+00, 1.663636363636363802e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.090909090909090606e-01, 9.090909090909090606e-01, 5.454545454545454142e-01, 0.000000000000000000e+00, 5.454545454545454142e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.454545454545454142e-01, 0.000000000000000000e+00, 9.090909090909090606e-01, 0.000000000000000000e+00, 6.363636363636363535e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
5.893999999999999773e+01, 5.914999999999999858e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 1.955990220048899886e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.808089400000000695e-05, -4.866901400000000599e+00, 1.265971800000000158e+01, 5.796225600000000533e+00, 5.694061200000000156e+00, -5.853473000000000148e+00, -9.871563599999999994e+00, -9.042225399999999524e+00, -7.476574599999999293e+00, -1.058504120000000093e+01, -6.765620199999998974e+00, -4.091370600000000302e+00, -2.104296000000000166e+00, 3.966666600000000320e-02, 5.014323000000000530e-01, 8.773815800000001275e+01, 1.123331000000000121e-06, 4.356467999999998064e-02, -4.084351099999999346e-01, -9.020939999999954759e-03, 3.632819799999999488e-01, -2.984246600000000152e-02, -3.997845600000000110e-01, -1.873466819999999866e-01, 4.162479999999999514e-01, -2.984775000000000067e-01, -2.402454200000000151e-01, -1.372800000000000756e-02, -3.084769539999999699e-01, 4.212499900000000498e-03, 9.458229999999998028e-03, 2.270169000000000281e+01, 5.020000000000000018e-01, 0.000000000000000000e+00, 8.679999999999999938e-01, 1.584000000000000075e+00, 1.520000000000000018e+00, 4.032000000000000917e+00, 1.117999999999999883e+00, 1.536000000000000032e+00, 1.493999999999999995e+00, 1.300000000000000044e-01, 1.296000000000000041e+00, 0.000000000000000000e+00, 8.720000000000001084e-01, 0.000000000000000000e+00, 3.809999999999999609e+00, 3.599999999999999728e-02, 4.719999999999999751e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00
1.790399999999999920e+02, 1.794499999999999886e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 2.538071065989849107e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.721557728181818236e-03, -1.724410818181818295e+00, -1.202052745454545324e+01, 4.895979036363636183e+00, -4.235944272727272697e+00, -8.041539490909093146e+00, -1.363931645454545638e+01, -1.054765818181818027e+01, 1.911290999999999851e+00, -1.658194590909091204e+01, -1.675637954545454278e+00, -2.376182890909090406e-01, -3.778891545454545753e+00, 5.489583181818182694e-02, 5.610724636363636497e-01, 1.365572090909090832e+02, 8.862646454545452775e-04, -1.568430727272729364e-01, -8.668643636363619620e-02, -1.755443918181817942e-01, -4.662701818181815838e-01, 9.386140727272725970e-01, -9.668226090909090020e-01, -7.185021909090907322e-01, 1.480443745454546045e-01, -4.959005727272727260e-01, 7.136945454545452761e-02, 1.426553909090908789e-01, 3.031553763636363197e-01, 6.609852636363640430e-04, 1.888142454545453652e-02, 8.858013181818183313e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.827272727272727826e-01, 3.181818181818182184e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.990909090909090962e-01, 0.000000000000000000e+00, 1.818181818181818180e-03, 9.090909090909090901e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.272727272727272929e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
1.794499999999999886e+02, 1.797800000000000011e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 2.538071065989849107e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.011169450000000067e-02, 1.538177625000000548e+00, -1.213151649999999826e+01, -6.062815750000000392e+00, 1.688880500000000007e+00, -1.257477816250000124e+01, -8.019502046250000404e+00, -1.320732987499999922e+01, -1.507359999999999900e+01, -1.640689499999999867e+01, -2.989205281250000290e+00, -1.541015937499999655e+00, -9.002407500000001450e-01, 5.449218750000000416e-02, 4.966944875000000037e-01, 6.586583000000000254e+01, 1.744085749999999533e-04, 1.605384624999999676e+00, -1.168325567374999929e+00, 2.155340787500000133e+00, 1.154566749999985653e-02, -3.266014108749999867e+00, 1.266698221249999978e+00, -2.170623250000000004e-01, -1.691800324999999772e+00, -1.242871375000000000e+00, -1.304294000000000009e-01, 3.398491375000000647e-01, -1.367769158750000047e+00, -4.597655249999999839e-03, 2.526025000000008125e-04, -7.565778737499998741e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.975000000000000422e-01, 2.237499999999999767e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.125000000000000000e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
