start_time, end_time, is_question, is_pause, curr_sentence_length, speech_rate, is_edit_word, is_reparandum, is_interregnum, is_repair, pcm_RMSenergy_sma, pcm_fftMag_mfcc_sma[1], pcm_fftMag_mfcc_sma[2], pcm_fftMag_mfcc_sma[3], pcm_fftMag_mfcc_sma[4], pcm_fftMag_mfcc_sma[5], pcm_fftMag_mfcc_sma[6], pcm_fftMag_mfcc_sma[7], pcm_fftMag_mfcc_sma[8], pcm_fftMag_mfcc_sma[9], pcm_fftMag_mfcc_sma[10], pcm_fftMag_mfcc_sma[11], pcm_fftMag_mfcc_sma[12], pcm_zcr_sma, voiceProb_sma, F0_sma, pcm_RMSenergy_sma_de, pcm_fftMag_mfcc_sma_de[1], pcm_fftMag_mfcc_sma_de[2], pcm_fftMag_mfcc_sma_de[3], pcm_fftMag_mfcc_sma_de[4], pcm_fftMag_mfcc_sma_de[5], pcm_fftMag_mfcc_sma_de[6], pcm_fftMag_mfcc_sma_de[7], pcm_fftMag_mfcc_sma_de[8], pcm_fftMag_mfcc_sma_de[9], pcm_fftMag_mfcc_sma_de[10], pcm_fftMag_mfcc_sma_de[11], pcm_fftMag_mfcc_sma_de[12], pcm_zcr_sma_de, voiceProb_sma_de, F0_sma_de, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, 
5.678000000000000114e+01, 5.685999999999999943e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.718392999999999629e-03, 3.995972999999999775e+00, -2.086245499999999709e+01, -2.205790999999999968e+01, -4.216066500000000161e+00, -4.991992999999999903e+00, -2.050787000000000049e+01, 2.762919000000000125e+00, -1.065038850000000004e+01, -4.505074500000000093e+00, 2.352802999999999756e+00, -7.888206000000000273e+00, -5.927271000000000178e+00, 4.286457999999999935e-02, 8.580311000000000465e-01, 2.429934499999999957e+02, -2.002219500000000131e-03, 1.489649700000000188e+00, 2.015007374999999712e+00, -1.916363500000000109e+00, 3.883817000000000075e+00, -3.139661999999999953e+00, -3.953740000000000254e+00, -2.610588999999999826e-01, -1.486420499999999922e+00, 4.868520500000000362e-01, -1.929730000000000611e-01, 4.627677499999999777e-01, 2.519101499999999660e+00, -5.078125000000000173e-03, 4.558423000000000336e-02, 8.525306499999999232e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.549999999999999600e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.500000000000000611e-02, 0.000000000000000000e+00, 4.249999999999999889e-01, 7.500000000000000000e-01, 3.599999999999999867e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.249999999999999778e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e-01, 0.000000000000000000e+00, 5.000000000000000000e-01, 5.000000000000000000e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
5.827000000000000313e+01, 5.836999999999999744e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.379726333333333155e-03, 4.623657666666666444e+00, -9.430464999999999876e+00, 2.979670933333333327e+00, -6.908591666666664688e-01, -1.832218666666666662e+00, -1.922138999999999953e+01, -5.668714666666666346e+00, 1.375731300000000168e+01, -1.886140666666666732e+01, -1.480683666666666731e+01, -9.500223999999999336e+00, -1.033065166666666590e+00, 2.038194666666666779e-02, 7.327808333333333257e-01, 1.790398666666666543e+02, -7.092701333333333242e-04, 1.144872333333333270e-01, 1.337453033333333430e+00, 2.355504333333333200e+00, -1.066415466666666756e+00, -3.334172666666666007e+00, 4.449604666666666652e+00, 1.800616333333333374e+00, -2.705618333333333236e+00, -2.046984000000000137e+00, -6.499610000000000110e-02, 3.914112333333333194e+00, 1.173648999999999526e-01, -5.937500900000000593e-04, -2.338577666666666680e-02, -5.532797633333333742e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.100000000000000311e-01, 1.766666666666666663e-01, 2.533333333333333548e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.366666666666666918e-01, 1.109999999999999876e+00, 2.999999999999999889e-02, 6.666666666666667095e-03, 0.000000000000000000e+00, 1.263333333333333419e+00, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.020000000000000240e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.666666666666666297e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
6.485999999999999943e+01, 6.704000000000000625e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.516388740000000232e-04, -1.789226905454545502e+01, -1.751729323636359303e-01, -3.629522269090909248e+00, 2.551270803636361273e-01, -2.973010719454545203e-01, 8.021530999999997302e-01, 3.605779832000000074e-01, 1.099609798909091163e+00, 1.989415761818180417e-01, -3.566709200000001134e-02, 2.201935145454544246e-02, 3.351821623636364600e-01, 3.683712232727272794e-03, 9.916457454545457573e-02, 2.622771454545454795e+00, 2.147873288057091160e-04, 9.907683396363639594e-02, -5.693699754545454850e-01, -3.313082865454546333e-01, -1.635887723636363367e-01, 4.472720949090908810e-02, -1.507435450545454581e-01, 1.082155830909090760e-01, 1.340848832727272455e-01, -3.489755672727271052e-02, -9.719898390909086083e-02, -1.139947515818182239e-01, 5.669107272727227573e-03, 5.689394147897067818e-04, 2.346611116363636357e-03, -5.187200000000031369e-02, 2.410909090909090224e-01, 4.105454545454544357e-01, 0.000000000000000000e+00, 8.721818181818183913e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.163636363636364086e-02, 1.678181818181818663e-01, 4.216363636363636425e-01, 5.167272727272728128e-01, 2.665454545454545854e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090952e-03, 2.576363636363636078e-01, 6.398181818181819525e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.818181818181818094e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.090909090909091050e-01, 8.363636363636363091e-01, 5.454545454545454281e-02, 2.727272727272727071e-01, 5.454545454545454281e-02, 4.181818181818181546e-01, 1.000000000000000000e+00, 9.090909090909091161e-02, 0.000000000000000000e+00, 2.000000000000000000e+00
6.704000000000000625e+01, 6.756999999999999318e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.180769118571428695e-03, -7.249545157142856411e+00, -1.037023070714285744e+01, -1.152590735714285763e+01, -3.868598064285714511e+00, 3.895530571428570621e+00, -5.230816778571427683e+00, -4.131378085714286108e+00, -2.793789142857142416e+00, -3.179740564285714388e+00, -3.921314800000000655e+00, -5.726181708571429496e+00, -4.598117857142857146e-01, 7.096725785714284862e-02, 2.516672585714285759e-01, 3.253810571428571308e+01, -4.077644369285715240e-04, -2.887388571428570194e-01, 6.133837785714284507e-01, 3.189907571428570732e-01, 1.929032542857143928e-01, 3.436502921428571944e-01, 2.662567221428571718e-01, -2.392387642857141117e-01, -1.914158642857142212e-01, 1.649608242857143192e-01, 4.189685455714284856e-01, 2.480107628571429079e-01, 1.666574571428571794e-01, 1.793158357142850604e-04, -8.698544642857143280e-03, -2.767589285714286085e+00, 4.271428571428571019e-01, 4.585714285714286298e-01, 0.000000000000000000e+00, 4.357142857142856651e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.264285714285714179e-01, 4.364285714285714990e-01, 8.171428571428570597e-01, 2.607142857142856762e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.671428571428571763e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.857142857142856984e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00
6.757999999999999829e+01, 6.826000000000000512e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.654835517058824187e-03, 1.027749965882352567e+00, -6.866140488235294548e+00, -3.893965470588235167e+00, -2.183613764705881977e+00, 2.848482999999999876e+00, -5.627710670588236042e+00, -7.408067282352940097e+00, -5.956701299999998866e+00, -9.795230882352941038e+00, -3.815437964705882923e+00, -1.240278235294117515e+01, -6.069028923529410591e+00, 3.647058941176471031e-02, 7.676728117647058092e-01, 1.760184799999999825e+02, -8.313497058823529206e-05, -1.337024705882354329e-02, 6.725951235294117536e-01, 3.709120352941177590e-01, 1.413728605882351719e-01, -1.892981529411764952e-01, -8.506793294117653836e-02, -2.334517117647057771e-01, -1.702437947058823009e-01, -1.118296528823528035e-01, -2.344449311764706390e-01, -1.911017764705864527e-02, -2.444785529411764302e-01, -2.218138235294118586e-04, -3.215243529411790564e-04, 5.507139211764703113e+00, 5.952941176470588625e-01, 1.021764705882352908e+00, 0.000000000000000000e+00, 3.635294117647058787e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.352941176470588463e-03, 8.117647058823530826e-02, 1.176470588235294101e-01, 4.005882352941175784e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.823529411764705871e-02, 3.058823529411764941e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.882352941176470784e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.176470588235294101e-01, 0.000000000000000000e+00, 3.529411764705882582e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00
6.826000000000000512e+01, 7.104000000000000625e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.252170871428572362e-05, -1.736470637142857143e+01, 7.300426349714287388e-01, -3.423978942857143881e+00, -2.346656831428572121e-01, -2.788625999999999605e-01, -4.636196580000000456e-01, -1.338543196999999907e+00, 2.561799557142891738e-03, -2.381314781428572336e-01, -6.351710312857132557e-02, 2.377629918571428358e-01, 3.017275644285715708e-01, 1.539136888142856978e-02, 9.341064557142857161e-02, 1.059117285714285650e+00, 3.557304833857142576e-06, 1.361426798142857386e-01, 1.089591362857142837e-01, 5.650106397142857367e-02, -5.257512462857111789e-03, -9.321489628571427710e-02, -7.756977645071430616e-02, -1.252575263428571395e-01, -1.213908987899999514e-01, -1.250359058857143102e-01, -7.867815708571426758e-02, -3.608381594285715172e-02, -1.859704528571428164e-02, -1.046130591428572472e-04, 5.132990814285713979e-03, -8.335137142857144132e-01, 9.177142857142854826e-01, 1.276000000000000245e+00, 1.314285714285714363e-02, 3.120000000000001661e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.014285714285714290e-02, 8.571428571428570987e-04, 0.000000000000000000e+00, 4.399999999999999745e-02, 2.622857142857143442e-01, 7.000000000000000146e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.971428571428573251e-02, 4.602857142857143535e-01, 8.414285714285714424e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 8.571428571428571508e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428527e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 9.714285714285714191e-01, 1.428571428571428492e-01, 4.285714285714285754e-02, 0.000000000000000000e+00, 5.142857142857142350e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.571428571428571397e-01, 2.000000000000000000e+00
7.104000000000000625e+01, 7.206000000000000227e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.827757949615384344e-03, -4.222283173461538475e+00, 1.363163575769230640e+01, 1.461761821153846341e+01, -1.610517661538461454e+01, -1.127229226923077121e+01, -1.359204323076922805e+01, -5.374799699999998737e+00, -1.791612719230769102e+01, -3.603904576923077308e+00, 1.650059742307692368e+00, -1.708605419307692586e+01, -3.600158423076939285e-02, 2.002403884615384932e-02, 7.473271980769232714e-01, 2.002175092307691955e+02, -3.787962807692235834e-06, -3.308352265384615354e-01, -3.984817346153846085e-01, -9.903292257692306033e-02, 8.990609615384625997e-02, 1.029308026923076019e-01, 2.016886307692306313e-01, 6.023439949999999099e-01, 4.886813580769229781e-01, 3.410691923076923926e-01, 3.436957280692307104e-01, 1.833723346153846578e-01, 5.744167307692305685e-02, 2.640224003846153690e-04, -1.193456469230769375e-02, 1.910494615384577752e-02, 6.673076923076923794e-01, 1.291923076923076730e+00, 0.000000000000000000e+00, 3.342307692307692202e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.792307692307691935e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.853846153846154365e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.076923076923077094e-01, 0.000000000000000000e+00, 1.538461538461538547e-01, 0.000000000000000000e+00, 1.538461538461538547e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.846153846153846367e-02, 2.000000000000000000e+00
7.206000000000000227e+01, 7.273999999999999488e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.281831470588235414e-05, -1.682501664705881694e+01, -7.861046705882352992e-01, -3.741928294117646825e+00, 8.882297882352941931e-01, 7.210004411764705523e-01, -3.436980499999999772e-01, -1.690333329411762009e-01, 2.605717152941176451e+00, -7.379469941176469705e-01, -1.282526688235293921e+00, -1.228774215294117456e+00, -6.561047352941176136e-01, 1.223039176470588213e-02, 9.508185470588235988e-02, 0.000000000000000000e+00, 9.057312492064705694e-05, 6.465179252941175569e-01, -4.921835299999999941e-02, -5.913196935294117162e-01, -7.135727141176470001e-01, 5.797126152941176613e-01, -4.196693699999999860e-01, -7.028712558823528855e-01, -4.714903811764705743e-01, 1.186898876470588449e-01, 1.944732182352941763e-01, -6.362816335294116943e-01, -3.039800929411764496e-01, -6.372549411764680000e-05, 1.856156892941176681e-02, 1.965234117647058909e+00, 7.758823529411765785e-01, 1.205882352941176627e+00, 0.000000000000000000e+00, 2.729411764705882426e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.882352941176470840e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.470588235294117731e-03, 1.999999999999999833e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.235294117647058432e-01, 0.000000000000000000e+00, 3.529411764705882582e-01, 0.000000000000000000e+00, 4.117647058823529216e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00
7.273999999999999488e+01, 7.295000000000000284e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.888486599999999776e-03, -2.143140279999999898e+00, 4.232441599999999582e+00, -1.805573999999999657e+01, -3.655724200000000312e+00, 3.684773599999999760e+00, -2.471599800000000258e+01, -5.632410120000001186e+00, -6.514525059999999534e+00, 3.299275999999999875e+00, 2.958387199999999773e+00, -1.422575320000000332e+01, -7.314028400000000651e+00, 4.283333200000000174e-02, 4.949222800000000477e-01, 8.244829000000000008e+01, 1.289827400000000308e-04, 9.665432400000000257e-01, 1.862394739999999826e+00, -1.655981659999999689e+00, 1.631728400000000079e+00, -2.079750619999999550e+00, -3.341727600000000020e+00, 1.941479694000000311e+00, 3.564390099999999451e-01, 5.951240400000000763e-01, 6.618371199999999177e-02, 5.283679199999999909e-01, -1.358385999999999760e-01, 4.327082620000000449e-03, 8.554029999999997191e-03, -6.881719999999999615e+00, 4.380000000000000004e-01, 8.099999999999999423e-01, 0.000000000000000000e+00, 4.380000000000000004e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.639999999999999902e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.020000000000000073e-01, 8.099999999999999423e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 2.000000000000000000e+00
7.295000000000000284e+01, 7.301999999999999602e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000000e+01, 8.328192473781615979e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.215046999999999936e-03, 5.278509500000000187e+00, 1.696462999999999832e+00, -2.362324499999999716e+01, -6.118920000000000137e+00, 1.539540499999999978e+00, -1.529960349999999991e+01, -4.164051600000000519e+00, -6.958717500000000555e+00, -6.180324999999999847e-01, 4.255136000000000251e+00, -7.480004499999999723e+00, -8.623445499999998987e+00, 3.703125000000000167e-02, 5.104290000000000216e-01, 0.000000000000000000e+00, 4.809156500000000040e-04, 4.821798499999999876e+00, -4.489879000000000175e+00, -3.901931999999999956e+00, -7.053891999999999385e+00, 4.278548000000000684e+00, 9.446023499999999018e+00, -5.871493499999999699e+00, -1.560531500000000182e+00, -1.965879999999999850e+00, 1.548699000000000048e+00, 1.457277500000000003e+00, -2.851414499999999741e+00, -1.083333000000000126e-03, 4.968546499999999810e-02, 1.804442279999999954e+01, 2.150000000000000244e-01, 5.999999999999999778e-01, 0.000000000000000000e+00, 5.500000000000000028e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.899999999999999911e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.300000000000000155e-01, 1.225000000000000089e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
