4.440000000000000391e+00 4.700000000000000178e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.921568627450981559e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.343634928571428577e-02 -3.218732828571428950e+00 -3.194561857142857164e+01 -1.414963185714285698e+00 -2.110038714285714079e+01 -4.201678357142857756e+00 -9.235869571428571234e+00 -1.034459357142857350e+01 1.680660142857142958e+01 1.497512428571430854e-01 1.125283771428571722e+00 -1.134895171428571636e+01 -9.167281857142857149e+00 7.705357285714285742e-02 6.170373428571428454e-01 1.220447514285714306e+02 3.524971428571412740e-05 6.105788771428571904e-01 -1.020184957142857174e+00 -1.118400057142857174e+00 -1.066960571428571480e+00 2.557842385714285793e+00 1.266080499999999942e+00 -1.321365957142856873e+00 6.138403714285712853e-01 -1.480564299999999722e+00 -6.528778857142857328e-01 -5.029922857142855863e-02 -4.795046714285713385e-01 2.186011857142856982e-03 -2.016884571428571166e-02 -1.776161028571429057e+01 2.308571428571428719e+00 1.849999999999999867e+00 1.137142857142857011e+00 1.657142857142857029e+00 6.628571428571428115e-01 2.524285714285714022e+00 0.000000000000000000e+00 1.361428571428571432e+00 3.614285714285713769e-01 0.000000000000000000e+00 8.114285714285713880e-01 3.642857142857142683e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.608571428571428763e+00 5.757142857142856229e-01 1.228571428571428731e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.571428571428570953e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000178e+00 4.830000000000000071e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.921568627450981559e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.410632000000000372e-03 2.387428333333333708e+00 -2.849842999999999904e+01 -1.678513666666666637e+01 -1.121916499999999850e+01 1.044764133333333334e+01 5.047095666666665537e-01 -1.369762999999999842e+01 8.158366333333333387e+00 -5.935331333333333070e+00 1.042149333333333372e+00 -8.386497000000000313e+00 -1.338393866666666554e+01 7.458333000000000323e-02 7.408280666666665626e-01 6.095239333333333320e+01 1.832280333333333525e-03 8.795256666666665391e-01 4.068451333333333308e-01 -2.452849306666666784e+00 3.694929999999999826e+00 6.346293333333332676e-01 -1.379973333333333274e+00 -4.954125333333334047e-01 -1.259173333333333256e+00 -2.789187366666666112e-01 7.062525666666666924e-01 2.644825333333333361e+00 -2.057162666666666695e+00 2.680554466666666604e-03 1.096982300000000077e-01 4.278431333333332987e+01 2.316666666666666874e+00 1.686666666666666536e+00 1.040000000000000036e+00 1.776666666666666616e+00 9.966666666666667007e-01 2.656666666666666732e+00 0.000000000000000000e+00 1.546666666666666856e+00 7.233333333333332726e-01 0.000000000000000000e+00 6.766666666666667496e-01 2.466666666666666730e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.849999999999999867e+00 6.833333333333332371e-01 1.499999999999999944e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.666666666666666297e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.830000000000000071e+00 4.980000000000000426e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.921568627450981559e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.138370500000000091e-02 2.371054875000000006e+00 -2.848073000000000121e+01 -9.268476574999999329e+00 -2.968434924999999946e+00 -5.583614825000000614e+00 -1.874194099999999708e+01 -6.780637749999999464e+00 1.543439249999999952e+01 -7.968158000000000740e+00 4.033125925000000223e+00 1.858147349999999864e+00 -1.446770749999999950e+01 9.114582749999999844e-02 9.015791499999999958e-01 1.848088500000000067e+02 -1.021337750000000022e-03 -1.007694347499999976e+00 -7.567638750000002523e-02 4.958773750000000646e+00 -1.358658324999999945e+00 -6.500710500000000280e+00 -3.444695000000000285e+00 2.536880325000000269e+00 6.369519749999996705e-01 -1.616257599999999961e+00 2.518219600000000113e+00 2.153955000000000286e+00 5.105239000000000305e-01 1.429689275000000032e-03 2.234157499999998506e-03 1.208371299999999948e+01 2.115000000000000213e+00 1.765000000000000124e+00 1.044999999999999929e+00 1.942499999999999893e+00 9.450000000000000622e-01 2.654999999999999805e+00 0.000000000000000000e+00 1.364999999999999991e+00 6.524999999999999689e-01 0.000000000000000000e+00 4.799999999999999822e-01 3.874999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.640000000000000124e+00 8.874999999999999556e-01 2.000000000000000111e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.980000000000000426e+00 5.459999999999999964e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.921568627450981559e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.154472030833333027e-03 -3.617797941666666350e+00 -2.122467833333333331e+01 -7.014015999999998918e+00 -1.403119016666666674e+01 -4.500709833333331744e+00 -8.515326833333334733e+00 -1.246850641666666526e+01 4.449315275000001790e+00 -4.621796166666666927e+00 4.292447064999999284e+00 -1.490516933333333016e+00 -1.128148024999999954e+01 7.052951500000000096e-02 5.062997666666667618e-01 9.154838416666665069e+01 -6.668538583333333573e-04 -3.695234566666665832e-01 1.789384375000000027e+00 -1.118360341666666757e+00 7.691303166666666469e-01 1.702906300000000206e+00 9.463085750000003182e-01 -7.828674416666666636e-01 -2.217759158333333591e+00 9.805237500000001105e-02 -1.091735941666666765e+00 -6.996005775000000426e-01 6.481143916666666227e-01 -1.835937744176333345e-03 -4.694411000000000417e-02 -1.573985591666666828e+01 2.040833333333333055e+00 1.394999999999999796e+00 8.425000000000001377e-01 1.162499999999999867e+00 1.362500000000000044e+00 2.993333333333333623e+00 0.000000000000000000e+00 2.182499999999999662e+00 1.235833333333333561e+00 0.000000000000000000e+00 5.350000000000000311e-01 3.574999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.865833333333333455e+00 1.908333333333333270e-01 4.500000000000001221e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.333333333333332871e-02 8.333333333333332871e-02 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.333333333333333703e-01 0.000000000000000000e+00 5.833333333333333703e-01 5.833333333333333703e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.833333333333333703e-01 3.333333333333333148e-01 9.166666666666666297e-01 0.000000000000000000e+00
1.283999999999999986e+01 1.290000000000000036e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.225806451612898140e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.837728500000000056e-03 1.244988199999999878e+00 -4.820751850000000616e+00 -1.476950000000000207e-01 -7.805330000000000545e+00 7.114607999999999599e+00 -1.463498500000000035e+01 -3.022982499999999817e+01 -7.964730499999999935e+00 -6.417544499999999985e+00 -1.499124000000000123e+01 -9.194035500000000027e+00 -8.243781999999999499e+00 4.374999999999999722e-02 4.839177500000000354e-01 0.000000000000000000e+00 1.754401999999999958e-03 -6.927273500000000750e-01 -6.484025499999999553e+00 2.143848999999999894e+00 -2.199558999999999820e+00 5.065971499999999850e+00 -6.935070874999998969e-01 -3.905111499999999847e+00 2.813092000000000148e+00 -3.023248999999999853e+00 -2.387744999999999784e+00 -2.647815000000000030e+00 -3.140943499999999666e+00 1.429166500000000027e-02 3.650034500000000348e-02 0.000000000000000000e+00 2.064999999999999947e+00 1.820000000000000062e+00 8.850000000000000089e-01 1.674999999999999822e+00 1.125000000000000000e+00 2.665000000000000036e+00 0.000000000000000000e+00 2.049999999999999822e+00 9.849999999999999867e-01 0.000000000000000000e+00 8.000000000000000444e-01 6.049999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.515000000000000124e+00 7.000000000000000666e-02 4.849999999999999867e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000036e+01 1.346000000000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.225806451612898140e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.146528352857142354e-03 -4.444363214285714569e+00 -1.392949085714285751e+01 3.292141028571429207e+00 -1.584205914285714778e+00 9.308697857142858467e+00 -1.269999592857142900e+01 -3.274864357142857330e+01 -4.055604371428572108e+00 -7.158619871428570924e+00 -8.456570364285713737e+00 -9.306277571428569928e+00 -1.255390214285714201e+01 6.736607428571428358e-02 5.456652571428570742e-01 1.464716521428571525e+02 -3.835428028571429178e-04 -5.804543792857141948e-01 7.110206571428570044e-01 -4.635118571428571421e-01 1.067347307142856971e+00 -4.764772999999999925e-01 4.896190357142856109e-01 8.804915357142857335e-01 -1.929729699999999937e-01 6.877055107142856505e-01 7.335739350000000103e-01 2.888419357142856803e-01 3.823261292857141891e-01 -2.659969607142857132e-03 -1.304125950000000270e-02 1.379682014285714509e+01 2.000714285714285445e+00 1.339285714285714191e+00 9.021428571428570242e-01 1.107142857142857206e+00 1.482857142857142652e+00 2.984285714285713986e+00 0.000000000000000000e+00 2.592857142857142527e+00 1.436428571428571388e+00 2.000000000000000042e-02 6.985714285714286209e-01 3.435714285714285832e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.807857142857142829e+00 4.571428571428570731e-02 5.071428571428572285e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.142857142857143016e-01 0.000000000000000000e+00 8.571428571428570953e-01 6.428571428571429047e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.142857142857142738e-01 9.285714285714286031e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.474000000000000021e+01 1.496000000000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.545454545454532536e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.315163833333334198e-03 -4.017221166666666399e+00 -1.663956366666666398e+01 5.598030666666666377e+00 -1.438767900000000033e+01 -1.945302249999999944e+01 -1.906239666666666821e+01 -4.346826903333333547e+00 9.233293166666667773e+00 -8.778886333333334235e+00 4.022606666666680292e-02 -3.992501300000000253e+00 -9.926876166666666279e+00 7.557292166666666755e-02 5.250894999999999868e-01 1.460334450000000004e+02 1.340356833333333124e-03 -1.851396833333333269e+00 1.410321883333333304e+00 4.543196666666665884e+00 -2.287197166666667059e+00 -5.435813333333332498e-01 -1.437807850000000220e+00 -5.184048666666665195e-01 -3.721618299999999824e+00 -3.384193166666666475e+00 1.971436722500000016e+00 2.209231683333333418e+00 4.671250666666666440e-01 1.270833516666666774e-02 -3.690593833333333240e-02 -2.984212999999999738e+01 2.353333333333333499e+00 1.911666666666666847e+00 1.311666666666666758e+00 1.719999999999999973e+00 2.033333333333333381e-01 2.894999999999999574e+00 0.000000000000000000e+00 2.500000000000000555e-01 1.566666666666666485e-01 4.166666666666666435e-02 7.483333333333334059e-01 1.633333333333333304e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.616666666666667140e-01 3.333333333333333547e-03 7.866666666666667362e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 6.666666666666666297e-01 5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.333333333333333148e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.333333333333333148e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.333333333333333703e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.496000000000000085e+01 1.508000000000000007e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 5.617977528089894257e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.347351750000000722e-03 -1.160408075000000139e+01 -6.317842499999999362e+00 9.603629749999999632e+00 -1.567618000000000045e+01 -1.417667374999999907e+01 -2.165608749999999816e+01 -4.502647499999978820e-02 -6.703909200000000013e+00 -1.203708250000000035e+01 8.738108750000000313e+00 -1.407300474999999995e+00 -4.860765000000000668e+00 9.869793500000000053e-02 4.242498249999999693e-01 0.000000000000000000e+00 -5.597332182500000790e-04 1.099009324999999926e+00 -1.286598000000000130e+00 -3.801134750000000118e+00 3.819929750000000124e-01 7.018449999999999411e-01 8.749248249999999061e-01 2.859323999999999977e+00 8.525910500000002390e-01 4.810347500000000109e-01 -1.403766274999999952e+00 -2.559457999999999789e+00 3.476516499999999787e-01 -9.078124749999999521e-03 1.328014875000000164e-02 4.921100000000002694e-01 2.209999999999999964e+00 1.977500000000000036e+00 1.349999999999999867e+00 1.572499999999999787e+00 0.000000000000000000e+00 2.814999999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.549999999999999822e-01 9.024999999999999689e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.249999999999999889e-02 8.999999999999999667e-02 7.600000000000000089e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.508000000000000007e+01 1.516999999999999993e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 5.617977528089894257e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.015120033333333401e-02 -4.941503333333332471e+00 -1.898001333333333562e+01 -2.734921666666666695e+00 -1.642934666666666743e+01 -1.074358266666666850e+01 -1.478810666666666407e+01 5.041764666666666450e+00 4.782333066666666355e+00 -1.202883700000000111e+01 -4.281287666666666603e+00 -1.092957733333333259e+01 -5.951426000000000549e+00 5.993056000000000078e-02 4.414693000000000644e-01 3.322948999999999842e+01 2.204527999999999870e-03 2.180935000000000290e+00 -5.478864666666666494e+00 -5.648105333333333533e+00 1.072719933333333264e+00 4.409165333333333159e+00 4.534635666666667397e+00 1.766900999999999888e-01 2.586290033333333405e+00 2.430723033333333394e+00 -4.566666000000000558e+00 -4.169126333333333712e+00 7.411790999999999796e-01 -7.312498333333333767e-03 4.472587299999999932e-02 4.515583666666666574e+01 2.303333333333333233e+00 2.343333333333333268e+00 1.263333333333333419e+00 2.029999999999999805e+00 0.000000000000000000e+00 2.466666666666666785e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.866666666666666252e-01 7.233333333333332726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.333333333333333148e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.516999999999999993e+01 1.538000000000000078e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 5.617977528089894257e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.643861799999999859e-02 -2.362538599999999711e+00 -2.818605400000000216e+01 -1.172270720000000033e+01 -1.338668600000000097e+01 -7.204975999999999048e-02 -1.071297199999999838e+00 -4.705865800000000876e-01 4.498324399999999557e+00 3.661220600000000047e+00 -7.122706000000000870e+00 -2.067731799999999964e+01 -2.368031760000000041e+00 6.329166799999999538e-02 6.529095399999998994e-01 1.467698120000000017e+02 -1.590317400000000137e-04 -1.241518400000000133e-01 2.857882000000004988e-02 7.234926400000000202e-01 -1.201832140000000049e+00 2.568225162000000172e-01 3.929031800000000740e-01 -1.662978840000000291e+00 1.022992220000000119e+00 2.113699679999999859e+00 -3.059078000000000075e-01 -6.543678780000000694e-01 -1.188052859999999822e-01 -8.333419999999989070e-05 1.682081874000000005e-02 -1.025591399999999043e+00 2.490000000000000213e+00 2.271999999999999797e+00 1.229999999999999982e+00 2.009999999999999787e+00 0.000000000000000000e+00 2.386000000000000121e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.179999999999999494e-01 8.200000000000000344e-02 0.000000000000000000e+00 2.600000000000000228e-02 2.740000000000000213e-01 6.199999999999999956e-02 4.699999999999999178e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.999999999999999778e-01 0.000000000000000000e+00 2.000000000000000111e-01 5.999999999999999778e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
