1.860000000000000098e+00, 3.939999999999999947e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.967242976461538540e-05, -3.833248742307692414e+00, -3.500732596153847132e-01, -4.766818749999999771e-01, 4.089096150000000041e-01, -5.611688173076923025e-01, -4.974345132692307159e-01, -1.457869819999999983e+00, 8.359262984615385417e-01, 1.000357723076923389e+00, -1.127904115384615436e+00, -2.651769759615384414e-01, 8.301158388461538085e-01, 7.952624232692310224e-01, 5.308618341772138732e-02, 0.000000000000000000e+00, 3.404625308171153815e-05, 1.418211903846154087e-01, 2.702874615384614695e-02, -8.455619038461561349e-03, -2.034270887692307683e-01, -3.733288101730768971e-01, -1.830480646923076937e-01, -5.067362956730769863e-01, 7.735089915384620041e-02, 3.971593593846153292e-01, -9.565209346153849546e-02, -1.195981403076923494e-01, 1.266539153846154009e-01, 5.730966744230770425e-03, 1.935722203018853591e-04, 0.000000000000000000e+00, 3.759615384615384026e-01, 6.346153846153845118e-03, 7.334615384615384981e-01, 4.234615384615384448e-01, 1.291153846153845652e+00, 9.713461538461538591e-01, 1.199038461538461275e+00, 1.686923076923076525e+00, 1.566153846153845119e+00, 1.532115384615384324e+00, 3.888461538461539524e-01, 5.142307692307694911e-01, 1.713461538461538425e-01, 1.942307692307692485e-02, 2.409615384615384770e-01, 2.271153846153846356e-01, 7.055769230769232125e-01, 2.884615384615384359e-01, 6.153846153846154188e-01, 5.769230769230768718e-01, 0.000000000000000000e+00, 5.961538461538461453e-01, 7.115384615384615641e-01, 5.576923076923077094e-01, 9.423076923076922906e-01, 8.076923076923077094e-01, 6.153846153846154188e-01, 7.500000000000000000e-01, 8.653846153846154188e-01, 4.807692307692307820e-01, 5.000000000000000000e-01, 5.769230769230769551e-02, 5.769230769230769551e-02, 0.000000000000000000e+00, 6.346153846153845812e-01, 0.000000000000000000e+00
1.860000000000000098e+00, 3.939999999999999947e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.967242976461538540e-05, -3.833248742307692414e+00, -3.500732596153847132e-01, -4.766818749999999771e-01, 4.089096150000000041e-01, -5.611688173076923025e-01, -4.974345132692307159e-01, -1.457869819999999983e+00, 8.359262984615385417e-01, 1.000357723076923389e+00, -1.127904115384615436e+00, -2.651769759615384414e-01, 8.301158388461538085e-01, 7.952624232692310224e-01, 5.308618341772138732e-02, 0.000000000000000000e+00, 3.404625308171153815e-05, 1.418211903846154087e-01, 2.702874615384614695e-02, -8.455619038461561349e-03, -2.034270887692307683e-01, -3.733288101730768971e-01, -1.830480646923076937e-01, -5.067362956730769863e-01, 7.735089915384620041e-02, 3.971593593846153292e-01, -9.565209346153849546e-02, -1.195981403076923494e-01, 1.266539153846154009e-01, 5.730966744230770425e-03, 1.935722203018853591e-04, 0.000000000000000000e+00, 3.759615384615384026e-01, 6.346153846153845118e-03, 7.334615384615384981e-01, 4.234615384615384448e-01, 1.291153846153845652e+00, 9.713461538461538591e-01, 1.199038461538461275e+00, 1.686923076923076525e+00, 1.566153846153845119e+00, 1.532115384615384324e+00, 3.888461538461539524e-01, 5.142307692307694911e-01, 1.713461538461538425e-01, 1.942307692307692485e-02, 2.409615384615384770e-01, 2.271153846153846356e-01, 7.055769230769232125e-01, 2.884615384615384359e-01, 6.153846153846154188e-01, 5.769230769230768718e-01, 0.000000000000000000e+00, 5.961538461538461453e-01, 7.115384615384615641e-01, 5.576923076923077094e-01, 9.423076923076922906e-01, 8.076923076923077094e-01, 6.153846153846154188e-01, 7.500000000000000000e-01, 8.653846153846154188e-01, 4.807692307692307820e-01, 5.000000000000000000e-01, 5.769230769230769551e-02, 5.769230769230769551e-02, 0.000000000000000000e+00, 6.346153846153845812e-01, 0.000000000000000000e+00
3.939999999999999947e+00, 4.129999999999999893e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.201911599999999372e-03, -1.854445759999999765e+01, 8.685007799999999278e+00, -1.802773600000000087e+00, -4.187661119999999570e+00, -1.566660800000000187e+01, -9.534848800000000679e+00, -1.702212919999999841e+01, -4.646814999999999252e+00, 6.528380000000000294e+00, -2.359910399999999520e+00, -1.138935700000000040e+01, -2.650477940000000476e+00, 2.694583599999999524e-01, 1.744288999999999978e-01, 0.000000000000000000e+00, 3.313053399999998884e-04, -7.269086000000000158e-01, -1.947469960000000055e+00, -1.792157339999999932e+00, -1.411436167999999824e+00, 1.443201880000000159e+00, -2.238861399999999280e-01, 2.670661440000000386e+00, -2.315137639999999664e+00, -3.250172499999999243e+00, 3.677570600000000134e+00, 9.103312199999999965e-01, -1.946310739999999928e+00, -4.615416840000000076e-02, 2.640233599999999847e-03, 0.000000000000000000e+00, 4.139999999999999791e-01, 0.000000000000000000e+00, 2.840000000000000302e-01, 2.180000000000000271e-01, 1.276000000000000023e+00, 2.055999999999999606e+00, 4.200000000000000261e-02, 3.258000000000000007e+00, 2.946000000000000618e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000125e-03, 0.000000000000000000e+00, 1.200000000000000025e-02, 1.713999999999999968e+00, 3.799999999999999906e-02, 2.120000000000000218e-01, 5.999999999999999778e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
4.129999999999999893e+00, 4.299999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.416252874999999979e-03, -5.473454249999999632e+00, -6.190319750000000454e+00, -4.705995500000000220e+00, -1.018248474999999864e+01, -1.340710849999999965e+01, -3.937607949999999857e+00, -1.453037499999999937e+01, -1.251501625000000040e+01, 4.495282449999999486e+00, 6.766783499999998952e+00, -7.148969750000000012e+00, -5.666146499999999975e+00, 6.096354000000000356e-02, 2.957926750000000049e-01, 0.000000000000000000e+00, -5.488026500000000403e-04, 8.230189999999999451e-01, -1.234278267499999915e+00, -2.421397999999999884e-01, 6.930168750000000877e-01, -1.631031699999999862e+00, -2.518039999999999723e-01, 1.444846499999999923e+00, 1.412634799999999968e+00, 2.164244000000000057e+00, -2.738027250000000024e+00, -1.417646375000000125e-01, 7.383317499999999534e-01, -2.677604199999999990e-02, 1.320138550000000098e-02, 0.000000000000000000e+00, 2.924999999999999822e-01, 0.000000000000000000e+00, 2.474999999999999978e-01, 3.225000000000000089e-01, 1.250000000000000000e+00, 1.672500000000000098e+00, 6.750000000000000444e-02, 3.149999999999999911e+00, 2.930000000000000160e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.774999999999999911e+00, 0.000000000000000000e+00, 2.299999999999999822e-01, 7.500000000000000000e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 0.000000000000000000e+00
4.299999999999999822e+00, 4.469999999999999751e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.667896000000000042e-04, -5.021286482499999870e+00, -7.452232249999999780e+00, 8.424776999999999960e-01, -1.072510624999999962e+01, -1.460016075000000058e+01, -4.722882774999999533e+00, -6.988929750000000496e+00, -2.923707999999999974e+00, 2.937115250000000177e+00, -4.739422499999999872e+00, -6.778593499999999494e+00, -4.117449000000000581e+00, 4.229166499999999912e-02, 3.025415750000000070e-01, 0.000000000000000000e+00, 6.639683499999997633e-05, 1.732852974999999907e+00, -1.622186255499999952e+00, 2.330488499999999963e+00, -3.272249000000000407e+00, 4.040808274999999838e+00, 1.900563124999999909e+00, -4.597671249999999987e-01, 1.459053025000000003e+00, -2.172394000000000158e+00, -7.882720450000000323e-01, -4.227816500000000088e-01, -4.292236500000000676e-01, -1.554687750000000165e-03, 5.467959799999999940e-03, 0.000000000000000000e+00, 3.300000000000000155e-01, 0.000000000000000000e+00, 2.925000000000000377e-01, 4.400000000000000577e-01, 1.217499999999999805e+00, 1.519999999999999796e+00, 5.000000000000000278e-02, 3.120000000000000107e+00, 2.907499999999999751e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.712499999999999911e+00, 0.000000000000000000e+00, 2.049999999999999878e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
4.469999999999999751e+00, 5.950000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 9.784735812133071864e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.017114497567567437e-03, -2.779963176756756127e+01, -3.622347767567568155e+00, -8.324034783783785807e-01, -3.637910670270268376e+00, -1.841711765135135126e+00, -2.908611645135135593e+00, -1.200850856756756846e+00, 1.291087837837838093e+00, -3.492750448648649808e+00, -1.766653321621621586e+00, -1.667009499999999367e+00, 2.388297396756756452e+00, 2.627393045945945471e-01, 1.756972351351351047e-01, 0.000000000000000000e+00, -4.177697135135136444e-05, -5.231478702702700989e-01, 3.742131718918920158e-01, -2.270916351351350282e-01, 5.724038756756758550e-01, 4.534033837837833647e-02, -3.477964594594595837e-03, 2.740700264864864844e-01, 1.301595189189190885e-02, -4.368772432432418799e-03, 2.127237791891892493e-01, 2.488999827027026934e-01, 2.333789200810810205e-01, 1.346845607297293343e-03, -5.690857769999998345e-03, 0.000000000000000000e+00, 6.491891891891892197e-01, 0.000000000000000000e+00, 3.078378378378378022e-01, 5.686486486486487246e-01, 1.132702702702702791e+00, 1.528378378378378644e+00, 1.167567567567567854e-01, 2.872162162162162247e+00, 2.762702702702703128e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.405405405405405511e-02, 0.000000000000000000e+00, 6.324324324324323565e-02, 1.608918918918918806e+00, 6.378378378378378455e-02, 1.167567567567567577e-01, 9.459459459459459429e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.837837837837837718e-01, 9.729729729729730270e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.189189189189189699e-01, 0.000000000000000000e+00, 2.702702702702702853e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.459459459459459429e-01, 0.000000000000000000e+00
1.033999999999999986e+01, 1.115000000000000036e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 1.039501039501039115e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.952422433499997861e-03, -1.387004744999999595e+01, 9.105925950000004487e-01, 1.734558194999999969e+01, -1.425448562000000052e+01, -2.794222684999999728e+01, -5.997172850000003219e-01, -3.247324540000001036e+00, -3.317452049999999097e+00, -1.402568095500000167e+00, 1.738692345999999889e+00, -2.659762655000000198e+00, -1.101826540000000243e+00, 9.184375149999998711e-02, 3.768619824999999146e-01, 4.406846900000000744e+01, 1.106032749999999833e-04, -6.427888299999999777e-01, 8.213631099999995078e-01, -8.396567200000000231e-01, 2.326772035000001237e-01, 9.199359599999997750e-01, 2.372626780000000046e-01, -8.750024499999994876e-02, -4.519722649999999287e-01, 2.186657391499999825e-01, -6.546274500000000274e-02, -2.017005299999999612e-01, 1.513754466999999715e-01, -2.000989335999999591e-02, -2.297299950000000150e-03, -8.881784197001252816e-17, 9.789999999999997593e-01, 0.000000000000000000e+00, 9.950000000000001898e-02, 4.674999999999999711e-01, 1.303499999999999659e+00, 1.716499999999999915e+00, 3.420000000000000262e-01, 3.008500000000000174e+00, 2.848999999999999755e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.349999999999999589e-02, 0.000000000000000000e+00, 1.500000000000000031e-03, 2.091000000000000636e+00, 3.499999999999999639e-02, 4.055000000000000826e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.499999999999999556e-01, 8.499999999999999778e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.500000000000000222e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
1.116000000000000014e+01, 1.191999999999999993e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 1.039501039501039115e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666867144999999856e-02, -2.500679660000000837e+01, 3.009006999999999543e+00, 1.845251824499999582e+00, -7.408331344999998791e+00, -7.804182499999998690e+00, -3.599666084999999960e+00, -1.130519609999999986e+01, 2.687537400000000742e-01, 7.286110299999998929e+00, -3.999770350000000363e-01, -5.239135565000000661e+00, -2.182567955000000115e+00, 2.270260404999999704e-01, 3.660567250000000827e-01, 2.492631799999999842e+01, 1.448548224999999991e-03, -4.706004649999999678e-01, 3.126276699999999131e-01, 9.935965930000001389e-01, -5.786888994999999092e-01, 6.534310000000010180e-03, -3.138120794999998964e-01, -1.923860950000018041e-02, -7.367850999999996098e-02, -2.303054505000000085e-01, 1.008181645000000570e-01, 4.493684800000006391e-02, -2.988098410000000760e-01, 2.644271019000001346e-03, 2.188035999999997426e-04, 1.517614699999999761e+00, 6.799999999999999378e-01, 0.000000000000000000e+00, 2.619999999999999551e-01, 8.440000000000000835e-01, 3.699999999999999817e-02, 8.605000000000000426e-01, 7.395000000000000462e-01, 2.099499999999999922e+00, 9.789999999999998703e-01, 0.000000000000000000e+00, 2.869999999999999774e-01, 6.089999999999999858e-01, 0.000000000000000000e+00, 9.900000000000000466e-02, 4.399999999999999745e-02, 8.000000000000000167e-03, 2.884999999999999787e-01, 3.499999999999999778e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.499999999999999944e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.499999999999999944e-01, 0.000000000000000000e+00, 9.000000000000000222e-01, 1.000000000000000000e+00, 8.499999999999999778e-01, 1.000000000000000056e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.499999999999999556e-01, 3.000000000000000000e+00
1.191999999999999993e+01, 1.240000000000000036e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 1.039501039501039115e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.504078480000000002e-02, -1.921728669230769171e+01, -8.199187146153848360e+00, 1.582096869230769265e+01, -6.971676710000000554e+00, -1.575080169230769123e+01, -4.798827846153846721e+00, -1.288096693999999864e+01, -3.623852515384615280e+00, -1.465617461538461619e+00, -7.726585223076921638e-01, -1.726766207692307598e+00, -4.697168230769230846e+00, 1.187259561538461516e-01, 2.612501153846154001e-01, 3.335418461538461443e+00, -1.651385807692307356e-03, 9.271014923076923431e-01, -1.549509900769230342e+00, -2.434240230769230129e-01, 5.561757076923075083e-01, -7.695029538461539698e-01, 2.085798307692308673e-01, -8.217626000000000097e-01, -6.158143000000000367e-01, -8.362561538461533994e-02, 4.383626692307692196e-01, -3.729051853846153675e-01, 1.405040292307692118e-01, -7.806089038461538204e-03, -2.457011538461538209e-03, -4.336043615384614469e+00, 6.592307692307692868e-01, 0.000000000000000000e+00, 6.630769230769230083e-01, 1.140000000000000124e+00, 2.961538461538461564e-01, 6.476923076923076783e-01, 3.876923076923077804e-01, 1.988461538461538280e+00, 1.470769230769230607e+00, 0.000000000000000000e+00, 1.076923076923077052e-02, 4.215384615384615841e-01, 0.000000000000000000e+00, 3.230769230769230116e-02, 3.969230769230769340e-01, 1.930769230769230627e-01, 1.738461538461538169e-01, 3.076923076923077094e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.692307692307692735e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.230769230769231282e-01, 0.000000000000000000e+00, 7.692307692307692735e-02, 1.000000000000000000e+00, 6.153846153846154188e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
1.240000000000000036e+01, 1.325000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 1.039501039501039115e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.476840945454545605e-03, -2.166570469545454358e+01, 6.409424695454545962e+00, 1.157126561363636341e+01, -1.137376650222272900e+01, -8.654975863636366284e+00, -3.153546113636364723e+00, -6.785766431818180955e+00, -1.077681268181818197e+00, -2.198973431818182167e+00, -2.915558863636366072e-01, -6.169138727272727607e+00, -3.472491590909090764e+00, 1.614772736363636330e-01, 3.084752181818181116e-01, 1.249349500000000113e+01, -5.943688999999989096e-05, -1.678774304545457008e-01, 5.293471059090907316e-01, -8.034714818181821760e-01, 6.776560309090907952e-02, 5.330827263636366276e-01, -2.610909409090909628e-01, 8.059881500000002363e-01, 7.061926690909091642e-01, 2.132160981818181922e-01, -1.938720999999999361e-01, 2.150770932500000454e-01, 3.378483272727273445e-01, 2.830492986363636592e-03, -5.730107550000002048e-03, -3.181818180244342385e-07, 7.727272727272727071e-01, 0.000000000000000000e+00, 8.354545454545454497e-01, 1.166363636363636491e+00, 1.495454545454545370e-01, 2.427272727272727082e-01, 4.686363636363636842e-01, 1.895909090909090988e+00, 1.153636363636363793e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.895454545454545836e-01, 0.000000000000000000e+00, 4.681818181818182129e-02, 1.699999999999999845e-01, 3.045454545454545636e-02, 1.454545454545454197e-01, 4.090909090909091161e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.090909090909090606e-01, 9.090909090909091161e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
